[    Mass   ]  [  Pressure ]  [Temperature]  [   Radius  ]  [  Density  ]  [   E_int   ]
1.8709299E+34  6.0050243E+02  1.2732216E+03  3.4679547E+13  3.6642554E-09  2.4582174E+11
1.8708862E+34  6.4056997E+02  1.3339374E+03  3.4671658E+13  3.7308353E-09  2.5754419E+11
1.8708652E+34  6.5986175E+02  1.3575244E+03  3.4667929E+13  3.7764198E-09  2.6209814E+11
1.8708421E+34  6.8111923E+02  1.3800811E+03  3.4663869E+13  3.8343654E-09  2.6645317E+11
1.8708060E+34  7.1429733E+02  1.4252926E+03  3.4657632E+13  3.8935878E-09  2.7518218E+11
1.8707797E+34  7.3847333E+02  1.4512806E+03  3.4653156E+13  3.9532873E-09  2.8019972E+11
1.8707406E+34  7.7440934E+02  1.4964354E+03  3.4646607E+13  4.0205695E-09  2.8891777E+11
1.8707022E+34  8.0980285E+02  1.5403264E+03  3.4640267E+13  4.0845246E-09  2.9739184E+11
1.8706626E+34  8.4623710E+02  1.5814076E+03  3.4633845E+13  4.1574132E-09  3.0532343E+11
1.8706063E+34  8.9814857E+02  1.6565470E+03  3.4624860E+13  4.2123009E-09  3.1983063E+11
1.8705794E+34  9.2298213E+02  1.6914603E+03  3.4620619E+13  4.2394199E-09  3.2657137E+11
1.8705607E+34  9.4028937E+02  1.7126247E+03  3.4617682E+13  4.2655425E-09  3.3065760E+11
1.8705311E+34  9.6758911E+02  1.7536841E+03  3.4613080E+13  4.2866160E-09  3.3858495E+11
1.8705140E+34  9.8335119E+02  1.7752639E+03  3.4610436E+13  4.3034889E-09  3.4275138E+11
1.8704878E+34  1.0076373E+03  1.8143798E+03  3.4606379E+13  4.3147039E-09  3.5030352E+11
1.8704746E+34  1.0197840E+03  1.8321233E+03  3.4604356E+13  4.3244261E-09  3.5372926E+11
1.8704437E+34  1.0484287E+03  1.8824945E+03  3.4599596E+13  4.3269327E-09  3.6345448E+11
1.8704258E+34  1.0649276E+03  1.9130176E+03  3.4596856E+13  4.3249003E-09  3.6934758E+11
1.8704122E+34  1.0775226E+03  1.9376790E+03  3.4594764E+13  4.3203556E-09  3.7410899E+11
1.8703986E+34  1.0901205E+03  1.9638489E+03  3.4592670E+13  4.3126220E-09  3.7916162E+11
1.8703850E+34  1.1027214E+03  1.9936701E+03  3.4590571E+13  4.2972190E-09  3.8491921E+11
1.8703620E+34  1.1240307E+03  2.0430900E+03  3.4587010E+13  4.2743062E-09  3.9446075E+11
1.8703526E+34  1.1327367E+03  2.0665730E+03  3.4585548E+13  4.2584662E-09  3.9899462E+11
1.8703432E+34  1.1414442E+03  2.0917476E+03  3.4584080E+13  4.2395561E-09  4.0385510E+11
1.8703338E+34  1.1501532E+03  2.1189242E+03  3.4582605E+13  4.2171128E-09  4.0910210E+11
1.8703244E+34  1.1588636E+03  2.1484465E+03  3.4581122E+13  4.1906629E-09  4.1480200E+11
1.8703150E+34  1.1675754E+03  2.1806351E+03  3.4579630E+13  4.1598427E-09  4.2101667E+11
1.8703056E+34  1.1762888E+03  2.2156802E+03  3.4578127E+13  4.1246000E-09  4.2778285E+11
1.8702962E+34  1.1850036E+03  2.2650100E+03  3.4576611E+13  4.0646626E-09  4.3730699E+11
1.8702768E+34  1.2030612E+03  2.3370221E+03  3.4573423E+13  3.9994462E-09  4.5121042E+11
1.8702670E+34  1.2120922E+03  2.3794378E+03  3.4571803E+13  3.9576397E-09  4.5939964E+11
1.8702573E+34  1.2211248E+03  2.4335809E+03  3.4570165E+13  3.8984254E-09  4.6985309E+11
1.8702375E+34  1.2395183E+03  2.5125124E+03  3.4566781E+13  3.8328312E-09  4.8509245E+11
1.8702177E+34  1.2579190E+03  2.5854993E+03  3.4563338E+13  3.7799252E-09  4.9918407E+11
1.8701979E+34  1.2763269E+03  2.6532647E+03  3.4559847E+13  3.7372857E-09  5.1226759E+11
1.8701780E+34  1.2947422E+03  2.7169775E+03  3.4556314E+13  3.7023052E-09  5.2456865E+11
1.8701579E+34  1.3134879E+03  2.7779816E+03  3.4552685E+13  3.6734292E-09  5.3634676E+11
1.8701377E+34  1.3322414E+03  2.8464560E+03  3.4549027E+13  3.6362473E-09  5.4956717E+11
1.8700960E+34  1.3711139E+03  2.9574656E+03  3.4541370E+13  3.6018763E-09  5.7099986E+11
1.8700535E+34  1.4107138E+03  3.0634606E+03  3.4533498E+13  3.5776807E-09  5.9146438E+11
1.8700110E+34  1.4503493E+03  3.1645622E+03  3.4525570E+13  3.5606882E-09  6.1098412E+11
1.8699677E+34  1.4907154E+03  3.2703811E+03  3.4517461E+13  3.5413702E-09  6.3141466E+11
1.8698782E+34  1.5744546E+03  3.4611040E+03  3.4500561E+13  3.5341945E-09  6.6823765E+11
1.8697854E+34  1.6613425E+03  3.6476612E+03  3.4483007E+13  3.5385037E-09  7.0425638E+11
1.8697374E+34  1.7063902E+03  3.7409044E+03  3.4473922E+13  3.5438611E-09  7.2225891E+11
1.8696397E+34  1.7982461E+03  3.9276752E+03  3.4455444E+13  3.5570381E-09  7.5831888E+11
1.8695899E+34  1.8450402E+03  4.0143499E+03  3.4446071E+13  3.5708004E-09  7.7505322E+11
1.8694870E+34  1.9421256E+03  4.1956844E+03  3.4426719E+13  3.5962465E-09  8.1006358E+11
1.8693803E+34  2.0428765E+03  4.3845020E+03  3.4406800E+13  3.6199019E-09  8.4651873E+11
1.8693251E+34  2.0951142E+03  4.4667542E+03  3.4396547E+13  3.6441028E-09  8.6239921E+11
1.8692128E+34  2.2016480E+03  4.6464060E+03  3.4375798E+13  3.6813380E-09  8.9708471E+11
1.8690965E+34  2.3122128E+03  4.8386568E+03  3.4354506E+13  3.7125982E-09  9.3420269E+11
1.8690373E+34  2.3685454E+03  4.9279441E+03  3.4343757E+13  3.7341426E-09  9.5144145E+11
1.8689760E+34  2.4269390E+03  5.0046394E+03  3.4332686E+13  3.7675674E-09  9.6624906E+11
1.8688514E+34  2.5460402E+03  5.1998243E+03  3.4310331E+13  3.8040967E-09  1.0039335E+12
1.8687879E+34  2.6067250E+03  5.2722086E+03  3.4299058E+13  3.8412944E-09  1.0179088E+12
1.8686566E+34  2.7326480E+03  5.4512300E+03  3.4275921E+13  3.8946115E-09  1.0524726E+12
1.8685207E+34  2.8633525E+03  5.6303801E+03  3.4252265E+13  3.9510459E-09  1.0870612E+12
1.8683800E+34  2.9990242E+03  5.8308363E+03  3.4228094E+13  3.9959872E-09  1.1257635E+12
1.8683072E+34  3.0693726E+03  5.8997723E+03  3.4215711E+13  4.0419350E-09  1.1390730E+12
1.8681590E+34  3.2128812E+03  6.0789905E+03  3.4190771E+13  4.1061818E-09  1.1736747E+12
1.8680056E+34  3.3618538E+03  6.2838653E+03  3.4165322E+13  4.1564917E-09  1.2132301E+12
1.8679276E+34  3.4377696E+03  6.3473167E+03  3.4152521E+13  4.2078626E-09  1.2254807E+12
1.8677661E+34  3.5953138E+03  6.5270226E+03  3.4126315E+13  4.2795357E-09  1.2601766E+12
1.8675989E+34  3.7588677E+03  6.7356291E+03  3.4099606E+13  4.3356462E-09  1.3004524E+12
1.8675124E+34  3.8436765E+03  6.8275732E+03  3.4085947E+13  4.3737648E-09  1.3182041E+12
1.8674259E+34  3.9286177E+03  6.8868097E+03  3.4072396E+13  4.4319683E-09  1.3296409E+12
1.8672469E+34  4.1049014E+03  7.0674674E+03  3.4044684E+13  4.5124653E-09  1.3645206E+12
1.8670616E+34  4.2879244E+03  7.2487714E+03  3.4016469E+13  4.5957636E-09  1.3995251E+12
1.8668699E+34  4.4779497E+03  7.4651346E+03  3.3987753E+13  4.6603285E-09  1.4412985E+12
1.8667707E+34  4.5764879E+03  7.5584290E+03  3.3973081E+13  4.7040913E-09  1.4593109E+12
1.8666715E+34  4.6751916E+03  7.6134915E+03  3.3958534E+13  4.7707923E-09  1.4699419E+12
1.8664661E+34  4.8800524E+03  7.7975680E+03  3.3928810E+13  4.8622835E-09  1.5054816E+12
1.8662537E+34  5.0927690E+03  7.9829727E+03  3.3898577E+13  4.9563765E-09  1.5412779E+12
1.8660339E+34  5.3136495E+03  8.1698228E+03  3.3867834E+13  5.0530690E-09  1.5773531E+12
1.8658064E+34  5.5430148E+03  8.3583005E+03  3.3836575E+13  5.1523222E-09  1.6137426E+12
1.8655710E+34  5.7811988E+03  8.5487125E+03  3.3804796E+13  5.2540252E-09  1.6505056E+12
1.8653275E+34  6.0285484E+03  8.7843342E+03  3.3772492E+13  5.3318616E-09  1.6959973E+12
1.8652016E+34  6.1568220E+03  8.8392353E+03  3.3756001E+13  5.4114900E-09  1.7065971E+12
1.8649453E+34  6.4186408E+03  9.0356609E+03  3.3722894E+13  5.5189710E-09  1.7445211E+12
1.8646802E+34  6.6905517E+03  9.2815744E+03  3.3689244E+13  5.6003509E-09  1.7919998E+12
1.8645453E+34  6.8291698E+03  9.3352899E+03  3.3672357E+13  5.6834895E-09  1.8023706E+12
1.8642664E+34  7.1169177E+03  9.5873750E+03  3.3637877E+13  5.7672289E-09  1.8510409E+12
1.8641221E+34  7.2661379E+03  9.6454553E+03  3.3620276E+13  5.8526946E-09  1.8622545E+12
1.8638287E+34  7.5707432E+03  9.8576158E+03  3.3584936E+13  5.9668014E-09  1.9032165E+12
1.8635251E+34  7.8870971E+03  1.0124803E+04  3.3549008E+13  6.0520929E-09  1.9548024E+12
1.8633708E+34  8.0483803E+03  1.0185839E+04  3.3530970E+13  6.1388444E-09  1.9665868E+12
1.8630516E+34  8.3831429E+03  1.0463037E+04  3.3494131E+13  6.2247808E-09  2.0201055E+12
1.8628866E+34  8.5567105E+03  1.0532199E+04  3.3475316E+13  6.3119384E-09  2.0334586E+12
1.8625510E+34  8.9110293E+03  1.0773531E+04  3.3437514E+13  6.4260597E-09  2.0800529E+12
1.8622040E+34  9.2789730E+03  1.1074653E+04  3.3399038E+13  6.5094568E-09  2.1381906E+12
1.8620276E+34  9.4665576E+03  1.1154532E+04  3.3379698E+13  6.5934949E-09  2.1536130E+12
1.8616630E+34  9.8558739E+03  1.1471936E+04  3.3340152E+13  6.6747254E-09  2.2148943E+12
1.8614745E+34  1.0057706E+04  1.1565729E+04  3.3319925E+13  6.7561750E-09  2.2330031E+12
1.8610913E+34  1.0469786E+04  1.1855634E+04  3.3279214E+13  6.8610084E-09  2.2889752E+12
1.8606951E+34  1.0897755E+04  1.2204824E+04  3.3237677E+13  6.9371408E-09  2.3563934E+12
1.8604938E+34  1.1115972E+04  1.2313268E+04  3.3216758E+13  7.0137304E-09  2.3773309E+12
1.8600776E+34  1.1568922E+04  1.2677009E+04  3.3173906E+13  7.0900785E-09  2.4475586E+12
1.8598626E+34  1.1803766E+04  1.2793875E+04  3.3151959E+13  7.1679249E-09  2.4701220E+12
1.8594253E+34  1.2283380E+04  1.3116690E+04  3.3107726E+13  7.2755963E-09  2.5324481E+12
1.8589733E+34  1.2781638E+04  1.3489612E+04  3.3062569E+13  7.3614270E-09  2.6044484E+12
1.8587436E+34  1.3035752E+04  1.3592610E+04  3.3039840E+13  7.4508909E-09  2.6243342E+12
1.8582689E+34  1.3563343E+04  1.3900277E+04  3.2993330E+13  7.5808561E-09  2.6837358E+12
1.8577784E+34  1.4111556E+04  1.4262987E+04  3.2945958E+13  7.6866901E-09  2.7537644E+12
1.8575249E+34  1.4395856E+04  1.4413197E+04  3.2921767E+13  7.7598286E-09  2.7827655E+12
1.8572715E+34  1.4680959E+04  1.4487010E+04  3.2897769E+13  7.8731879E-09  2.7970167E+12
1.8567477E+34  1.5272993E+04  1.4769205E+04  3.2848779E+13  8.0341885E-09  2.8515002E+12
1.8562065E+34  1.5888300E+04  1.5124102E+04  3.2799023E+13  8.1617408E-09  2.9200204E+12
1.8559269E+34  1.6207427E+04  1.5183623E+04  3.2773662E+13  8.2930378E-09  2.9315121E+12
